id,task_type,difficulty,question,ref_answer,prediction,correct
REG_016,regulatory_interpretation,medium,"Under SEBI Settlement Proceedings Regulations 2018, by what minimum percentage m",At least fifty percent,At least 50%,1
REG_017,regulatory_interpretation,easy,"Under SEBI Mutual Funds Regulations, what is the maximum exit load that an open-",Three per cent of the applicable net asset value,3%,0
REG_018,regulatory_interpretation,easy,"Under SEBI Mutual Funds Regulations, what percentage of unit holders must pass a",Seventy-five per cent of the unit holders,75%,0
REG_019,regulatory_interpretation,easy,"Under SEBI Stock Brokers Regulations 2026, what is the minimum net worth require",50 crore,50 crore,1
REG_020,regulatory_interpretation,easy,"Under SEBI NCS Regulations 2021, what is the minimum notice period that an issue",At least twenty-one days,The minimum notice period for a buy-back right under SEBI NCS Regulations 2021 is 21 days.,0
REG_021,regulatory_interpretation,easy,"Under SEBI REIT Regulations 2014, what is the minimum asset size required for a ",Five hundred crore rupees or more,Five hundred crore rupees or more,1
REG_022,regulatory_interpretation,medium,"Under SEBI RTI & STA Regulations 2025, for how long must a registrar to an issue",A minimum period of eight years,Eight years,1
REG_023,regulatory_interpretation,medium,"Under SEBI Stock Exchanges and Clearing Corporations Regulations 2018, what is t",Five per cent of the paid-up equity share capital,"5% (or 15%, in certain cases)",0
REG_024,regulatory_interpretation,medium,"Under SEBI Credit Rating Agencies Regulations 1999, above what percentage shareh",More than ten per cent of the paid-up share capital,10%,0
REG_025,regulatory_interpretation,medium,"Under SEBI Depositories and Participants Regulations 2018, what is the threshold",More than five per cent of the paid-up equity share capital,5% of the paid-up equity share capital,1
NUM_001,numerical_reasoning,medium,"Under SEBI ICDR Regulations 2018, what is the minimum total net tangible assets ",Nine crore rupees (three crore rupees per year × three years),The minimum total net tangible assets an eligible issuer must have cumulatively demonstrated across all three preceding years is 9 crore rupees. This is calculated by adding the minimum net tangible a,1
NUM_002,numerical_reasoning,medium,If the total portion available for allocation to qualified institutional buyers ,180 crore rupees (60% of 900 = 540 crore for anchor investors; one-third of 540 = 180 crore for dome,The maximum amount that can be allocated to anchor investors who are domestic mutual funds is 300 crore rupees. [Calculation: Total portion available for allocation to qualified institutional buyers =,1
NUM_003,numerical_reasoning,medium,"Under SEBI Stock Brokers Regulations 2026, what is the maximum underwriting obli",100 crore rupees (5 crore net worth × 20 = 100 crore),The maximum underwriting obligation a Self-Clearing Member can undertake is 5 crore (as per the provided context) multiplied by 20 (maximum limit for underwriting obligation as a percentage of net wor,1
NUM_004,numerical_reasoning,hard,"For a Category I AIF with a scheme corpus of exactly twenty crore rupees, what i","0.50 crore rupees (2.5% of 20 crore = 0.50 crore, which is lower than 5 crore)","The Manager or Sponsor for a Category I AIF should have a minimum continuing interest of 2.5% of the corpus, which is equal to (2.5/100) * 20 = 0.5 crore rupees as per SEBI AIF Regulations 2012.",1
NUM_005,numerical_reasoning,hard,If a mutual fund scheme with net assets of 500 crore rupees borrows the maximum ,7.5 crore rupees (20% of 500 = 100 crore borrowed; 15% per annum for 6 months = 7.5% of 100 = 7.5 cr,"The interest liability for a 6-month borrowing period at a penalty rate of 15% per annum would be calculated as follows:

Interest = Principal * Rate * Time
         = (20 crore rupees, which is 20% o",0
NUM_006,numerical_reasoning,medium,For a listed entity whose audit committee has the minimum permissible number of ,"Two independent directors (two-thirds of minimum 3 members = 2, since two-thirds of 3 = 2)","The minimum number of independent directors in an audit committee for a listed entity, as per SEBI LODR Regulations 2015, would be two-thirds of the minimum three members. So, 2/3 * 3 = 2 independent ",1
NUM_007,numerical_reasoning,hard,"Under SEBI Settlement Proceedings Regulations 2018, what is the total maximum nu",180 calendar days (60 days initial window + 120 days additional delayed period = 180 days total),The total maximum number of calendar days is 120 + 60 = 180 days.,1
NUM_008,numerical_reasoning,medium,"Under SEBI Takeover Regulations 2011, if an acquirer pays Rs. 250 per share in a",Rs. 50 per share (Rs. 300 highest price minus Rs. 250 offer price = Rs. 50 difference),The acquirer must pay an additional amount of Rs. 50 per share to shareholders who accepted the open offer.,0
NUM_009,numerical_reasoning,hard,"Under SEBI ICDR Regulations 2018, if a warrant is allotted on 1 January 2024, wh",1 October 2025 (warrant tenure ends 18 months from allotment = 1 July 2025; exercise option within 3,"The warrant holder can exercise the option to acquire equity shares latest by 31st July 2025. This is calculated as follows:
- Warrant allotment date: 1 January 2024
- Warrant tenure: 18 months (from ",1
NUM_010,numerical_reasoning,medium,"Under SEBI LODR Regulations 2015, if a listed entity holds its first board meeti",By 29 July of the same year (1 April + 120 days = 29 July),"The maximum time gap between any two consecutive board meetings is 120 days. If the first board meeting is held on 1 April, then the latest date for the second board meeting would be calculated as fol",1
NUM_011,numerical_reasoning,easy,"Under SEBI AIF Regulations 2012, if a Category III AIF scheme has investable fun",50 crore rupees (10% of 500 crore = 50 crore),"The maximum permissible investment by a Category III AIF in an Investee Company is 10% of its investable funds. So, for a fund with 500 crore rupees, the maximum investment would be (10/100) * 500 = 5",1
NUM_012,numerical_reasoning,easy,"Under SEBI Mutual Funds Regulations, an AMC's board has 8 directors. What is the",Four independent directors (at least 50% of 8 = 4),"The minimum number of independent directors on an Asset Management Company's (AMC) board, as per SEBI Mutual Funds Regulations, would be 4 (since 50% of 8 is 4).",1
CON_001,contradiction_detection,medium,Do the two passages prescribe different lock-in periods for minimum promoters' c,Yes,"Yes, Passage A prescribes a lock-in period of three years from the date of commencement of commercial production or date of allotment in the initial public offer, whichever is later. In contrast, Pass",1
CON_002,contradiction_detection,medium,Do the two passages prescribe different lock-in durations for excess promoters' ,No,"Yes, the lock-in period for excess promoters' shares and non-promoter pre-issue shares in an IPO is different. The lock-in period for excess promoters' shares is six months, while for non-promoter pre",0
CON_003,contradiction_detection,easy,Do the two passages prescribe different minimum continuing interest thresholds f,Yes,"Yes, the passages prescribe different minimum continuing interest thresholds. For Category I/II AIFs, it is not less than two and a half percent of the corpus or five crore rupees, whichever is lower.",1
CON_004,contradiction_detection,easy,Do the two passages prescribe different maximum permissible gaps between consecu,No,"Yes, the maximum permissible gap between two consecutive meetings is 120 days for the board but not more than 120 days for the audit committee as well, however, the audit committee must meet at least ",0
CON_005,contradiction_detection,hard,Do the two passages impose different shareholding thresholds triggering mandator,No,"Yes, the passages impose different shareholding thresholds triggering mandatory Board approval. For recognized stock exchanges, the limit is 5% (or 15% in certain cases), while for depositories it is ",0
CON_006,contradiction_detection,medium,Do the two passages prescribe different disclosure timelines for companies versu,No,"Yes, the timeline for disclosure is the same (within two trading days), but the manner of notification may differ between companies and asset management companies.",0
CON_007,contradiction_detection,hard,Do the two passages contradict each other regarding whether a second settlement ,No,"Yes, the passages contradict each other. While Passage A states that an applicant who withdraws an application cannot make another application for the same default, Passage B implies that a rejected a",0
CON_008,contradiction_detection,hard,Do the two passages prescribe different tests for disqualifying a custodian from,Yes,"Yes, the passages prescribe different tests. Passage A focuses on the percentage of voting rights held by the sponsor or its associates, and the representation of directors who represent the mutual fu",1
CON_009,contradiction_detection,medium,Do the two passages collectively indicate that the 50% monetary asset limit alwa,No,"No, the 50% monetary asset limit does not always apply to every IPO. In case of an offer for sale, the limit is not applicable.",1
CON_010,contradiction_detection,hard,Do the two passages impose the same advance notice period for different types of,No,"No, the passages do not impose the same advance notice period for different types of securities actions. Passage A requires a 21-day notice for exercisable rights on non-convertible securities, while ",1
CON_011,contradiction_detection,easy,Do the two passages prescribe different minimum corpus requirements for social i,Yes,"Yes, the minimum corpus requirement for Social Impact Funds is lower than that for other Alternative Investment Funds.",1
CON_012,contradiction_detection,medium,Do the two passages indicate that the same open offer trigger threshold applies ,No,"No, the open offer trigger threshold varies depending on the platform where the target company is listed. For companies listed on the Innovators Growth Platform, it is 49%.",1
TMP_001,temporal_reasoning,medium,"Under SEBI ICDR Regulations, which definition of 'key managerial personnel' is c","The definition aligning with Companies Act 2013 sub-section (51) of section 2, effective from 31.01.","The current definition of 'key managerial personnel' under SEBI ICDR Regulations is as per the substitution made by the SEBI (Issue of Capital and Disclosure Requirements) (Amendment) Regulations, 202",0
TMP_002,temporal_reasoning,easy,Which lock-in regime for minimum promoters' contribution applied before 13 Augus,"Three years from the date of commencement of commercial production or date of allotment, whichever i",Three years,1
TMP_003,temporal_reasoning,hard,"Under SEBI LODR Regulations 2015, which provisions came into force on the date o",Sub-regulation (4) of regulation 23 and regulation 31A,The provisions that came into force on the date of notification itself are sub-regulation (4) of regulation 23 and regulation 31A.,1
TMP_004,temporal_reasoning,medium,Was the term 'Delisting Regulations' a defined term in the SEBI Takeover Regulat,"No — the definition of 'Delisting Regulations' was only inserted by the Third Amendment Regulations,","No, the term 'Delisting Regulations' was not a defined term in the SEBI Takeover Regulations 2011 at the time they came into force in October 2011. The definition was inserted later on 6-12-2021 by th",1
TMP_005,temporal_reasoning,easy,What was the name of the trading platform for emerging issuers under SEBI ICDR R,Institutional trading platform,Institutional Trading Platform (prior to 5 April 2019),1
TMP_006,temporal_reasoning,medium,Which amendment to SEBI ICDR Regulations broadened the definition of 'associate',"The SEBI (ICDR) (Amendment) Regulations, 2025, effective from 08.03.2025","The SEBI (ICDR) (Amendment) Regulations, 2025, effective from 08.03.2025 broadened the definition of 'associate' to include entities qualifying as associates under applicable accounting standards.",1
TMP_007,temporal_reasoning,medium,"Before 7 September 2021, which SEBI regulations were cross-referenced in SEBI LO","The SEBI (Issue and Listing of Debt Securities) Regulations, 2008","The SEBI (Issue and Listing of Debt Securities) Regulations, 2008 were cross-referenced in SEBI LODR Regulations 2015 for the definition of 'non-convertible debt securities' before 7 September 2021.",1
TMP_008,temporal_reasoning,medium,"Under SEBI AIF Regulations 2012, how long could funds registered under the earli","Five years from the commencement of the SEBI (AIF) Regulations, 2012","Five years from the commencement of the SEBI (AIF) Regulations, 2012.",1
TMP_009,temporal_reasoning,medium,"Under SEBI ICDR Regulations, where was the draft letter of offer filed before th",With the Board (SEBI),"The draft letter of offer was filed with the Board prior to March 8, 2025.",1
TMP_010,temporal_reasoning,hard,"After May 2021, which regulation number in which SEBI regulations defines the te","Regulation 2(ee) of the SEBI (Issue of Capital and Disclosure Requirements) Regulations, 2018","The term 'main board' for the purposes of SEBI LODR Regulations 2015 is defined by regulation 2(ee) of the SEBI (Issue of Capital and Disclosure Requirements) Regulations, 2018, as per the SEBI (LODR)",1
TMP_011,temporal_reasoning,hard,"Before September 2018, what phrase was used in the SEBI Takeover Regulations 201",Is made,'is made',1
TMP_012,temporal_reasoning,easy,The SEBI (Merchant Bankers) Regulations 1992 were enacted under which SEBI Act a,"The Securities and Exchange Board of India Act, 1992","The SEBI (Merchant Bankers) Regulations, 1992 were enacted under the Securities and Exchange Board of India Act, 1992.",1
TMP_013,temporal_reasoning,easy,Which set of SEBI regulations originally established the regulatory framework fo,"The SEBI (Mutual Funds) Regulations, 1996",The SEBI (Mutual Funds) Regulations originally notified in 1996.,1
TMP_014,temporal_reasoning,medium,What term was used in SEBI REIT Regulations 2014 before the 2016 amendment repla,Sponsor(s),The term used before the 2016 amendment to replace it with 'sponsor group' was 'sponsor(s)'.,1
TMP_015,temporal_reasoning,easy,Which was enacted earlier — the SEBI (ICDR) Regulations 2009 or the SEBI (ICDR) ,"The SEBI (ICDR) Regulations, 2009 was enacted earlier",The SEBI (ICDR) Regulations 2009 was enacted earlier.,1
TMP_016,temporal_reasoning,medium,In which year was the concept of 'fugitive economic offender' first incorporated,"2018, effective from 16 November 2018","The concept of 'fugitive economic offender' was first incorporated into the SEBI LODR Regulations 2015 in the year 2018, specifically on 16th November.",0
TMP_017,temporal_reasoning,medium,"Under SEBI AIF Regulations, from which date could social impact funds start issu","25 July 2022, following the Third Amendment Regulations, 2022",Social impact funds could start issuing 'social units' under the AIF Regulations from 25.07.2022.,0
REG_067,regulatory_interpretation,easy,Within how many days must a stock exchange forward a completed registration appl,Thirty days,Not later than 30 days,0
REG_068,regulatory_interpretation,easy,Within how many days must an intermediary update material changes to the informa,Fifteen days,Not later than fifteen days,1
REG_069,regulatory_interpretation,easy,What is the maximum time within which an intermediary must redress investor grie,Forty-five days of receipt of the grievance,45 days,1
REG_070,regulatory_interpretation,easy,For how long is an applicant barred from making a fresh registration application,One year from the date of rejection,One year,1
REG_071,regulatory_interpretation,medium,"Under SEBI (Intermediaries) Regulations 2008, within how many days must SEBI dis","Sixty days. If SEBI fails to communicate within sixty days, prior approval shall be deemed to have b","The Board (SEBI) must dispose of a complete prior approval request within 60 days. If the decision is not communicated within this period, the prior approval shall be deemed to have been granted.",1
REG_072,regulatory_interpretation,easy,What two things must a SEBI-registered intermediary prominently display at all i,"A photocopy of the certificate of registration, and the name and contact details of the compliance o","1. A photocopy of the certificate
2. Name and contact details of the compliance officer",1
REG_073,regulatory_interpretation,medium,Under what three circumstances can a permanent certificate granted to an interme,"If the certificate is surrendered by the intermediary, or suspended, or cancelled in accordance with","Surrender by the intermediary, suspension, cancellation",0
REG_074,regulatory_interpretation,easy,What minimum investment amount must an accredited investor commit to a portfolio,Ten crore rupees,Ten crore rupees,1
REG_075,regulatory_interpretation,easy,What is the maximum permissible limit for any buy-back as a percentage of the ag,"Twenty-five per cent, based on standalone or consolidated financial statements, whichever sets out a","25% (based on standalone or consolidated financial statements, whichever sets out a lower amount)",1
REG_076,regulatory_interpretation,easy,What is the maximum debt-to-capital ratio (secured plus unsecured debts to paid-,2:1,2:1,1
REG_077,regulatory_interpretation,easy,"Under SEBI (Buy-Back of Securities) Regulations 2018, how long must a company wa",One year from the date of expiry of the buyback period of the preceding offer.,One year,1
REG_078,regulatory_interpretation,medium,From which three sources may a company fund a buy-back of its shares under SEBI ,"Free reserves, securities premium account, or proceeds of issue of shares or specified securities. A","A company can fund a buy-back from (a) free reserves, (b) the securities premium account, or (c) the proceeds of the issue of any shares or other specified securities. Yes, there is a restriction - no",1
REG_079,regulatory_interpretation,medium,A company defaulted on repayment of a term loan. The default was remedied. After,After three years have lapsed since the default ceased to subsist.,3 years,1
REG_080,regulatory_interpretation,easy,"How does SEBI (Delisting of Equity Shares) Regulations, 2021 define 'compulsory ",Delisting of equity shares of a company by a recognised stock exchange under Chapter V of these regu,"Compulsory delisting is defined as the delisting of equity shares of a company by a recognized stock exchange under Chapter V of the SEBI (Delisting of Equity Shares) Regulations, 2021.",1
REG_081,regulatory_interpretation,easy,What is the 'bidding period' as defined in SEBI (Delisting of Equity Shares) Reg,The period within which shareholders may tender their shares in acceptance of the offer for delistin,"The 'bidding period' refers to the timeframe within which shareholders may tender their shares in response to a delisting offer for equity shares of a company, as per the SEBI (Delisting of Equity Sha",1
REG_082,regulatory_interpretation,easy,"When did the SEBI (Research Analysts) Regulations, 2014 come into force relative",On the ninetieth day from the date of publication in the Official Gazette.,90 days after the date of their publication,0
REG_083,regulatory_interpretation,easy,"Under SEBI (Research Analysts) Regulations 2014, who qualifies as an 'independen",A person whose only business activity is research analysis or preparation and/or publication of rese,A person whose only business activity is research analysis or preparation and/or publication of research reports.,1
REG_084,regulatory_interpretation,easy,From which financial year do the Reserve Bank of India (Small Finance Banks - Pr,Financial Year 2026-27,FY 2026-27,1
REG_085,regulatory_interpretation,easy,To which category of banks do the RBI (Small Finance Banks - Prudential Norms on,Small Finance Banks (SFBs),Small Finance Banks,1
REG_086,regulatory_interpretation,easy,"Under the RBI SFB Dividend Directions 2026, what is the maximum aggregate divide",Not exceeding 75% of the PAT for the period for which the dividend is proposed.,"The maximum aggregate dividend a Small Finance Bank can declare under the RBI SFB Dividend Directions 2026 is 75% of the PAT for the period for which the dividend is being proposed, regardless of its ",1
REG_087,regulatory_interpretation,medium,What four factors must the Board of Directors of a Small Finance Bank consider w,1. Divergence in NPA classification and provisioning as observed in RBI supervisory findings; 2. Aud,"1. Divergence in asset classification and provisioning for NPAs, including its trend as observed under supervisory findings of the Reserve Bank.
2. Auditors' Report to the financial statements, includ",1
REG_088,regulatory_interpretation,easy,"After declaring a dividend, within what time period must a Small Finance Bank su",Within a fortnight (two weeks) of the declaration of dividend.,Fortnight (14 days),0
REG_089,regulatory_interpretation,easy,"Under the RBI SFB Dividend Directions 2026, is a bank eligible to declare divide",No. A bank that is under any explicit restrictions for declaration of dividends from the Reserve Ban,"No, under the provided context, a bank would not be eligible to declare dividends if there are explicit restrictions from the Reserve Bank.",1
REG_090,regulatory_interpretation,medium,How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Dire,PAT of the financial year for which the dividend is proposed minus 50% of Net NPA as on March 31 of ,"Adjusted Profit After Tax (PAT) is defined as PAT for the financial year proposed for dividend payment, minus 50% of Net NPA as on March 31 of that same financial year.",1
REG_091,regulatory_interpretation,easy,"Under the RBI Master Direction on Unique Identifiers in Financial Markets 2026, ","January 01, 2027","January 01, 2027",1
REG_092,regulatory_interpretation,easy,"Under the RBI Master Direction on Unique Identifiers 2026, are entities without ",No. Entities without an LEI code are not eligible to undertake transactions in the financial markets,No,0
REG_093,regulatory_interpretation,medium,"For non-derivative foreign exchange transactions, at what minimum transaction am",USD one million or equivalent thereof in other currencies.,USD one million or equivalent thereof in other currencies.,1
REG_094,regulatory_interpretation,easy,What is the minimum nominal amount for which Government of India dated securitie,"Minimum ₹10,000 (nominal), in multiples of ₹10,000 thereafter.","Rs. 10,000/-, in multiples of Rs. 10,000/-",1
NUM_067,numerical_reasoning,easy,"Using the formula for Adjusted PAT, calculate the Adjusted PAT for a Small Finan","₹13,750 crore. Calculation: ₹17,000 - (50% × ₹6,500) = ₹17,000 - ₹3,250 = ₹13,750 crore.","C = A - 50% of B
C = 17,000 crore - (50/100) * 6,500 crore
C = 17,000 crore - 3,250 crore
C = 13,750 crore",1
NUM_068,numerical_reasoning,medium,A Small Finance Bank has a Tier 1 Capital Ratio of 11.72% and an Adjusted PAT of,"₹5,500 crore. Calculation: Bank falls in Bucket B4 (above 11.5% and up to 13.5%), which allows 40% o","The maximum dividend allowable under the bucket framework is 5,500 crore (40% of 13,750).",0
NUM_069,numerical_reasoning,medium,"Under RBI SFB Dividend Directions 2026, the Maximum Eligible Dividend is the low","₹5,500 crore. This is the lower of 75% of PAT (₹12,750 crore) and the Table 1 limit (₹5,500 crore).","The Maximum Eligible Dividend is 5,500 crore. (Lower of 75% of PAT or the Table 1 limit)",1
NUM_070,numerical_reasoning,medium,"In Illustration 1 of the RBI SFB Dividend Directions 2026, the Maximum Eligible ","32.35%. Calculation: (₹5,500 ÷ ₹17,000) × 100 = 32.35%.",The Maximum Eligible Dividend as a percentage of PAT is 32.35%.,0
NUM_071,numerical_reasoning,medium,"In Illustration 3, a Small Finance Bank has Maximum Eligible Dividend of ₹1,125 ","₹625 crore. Calculation: Maximum Eligible Dividend (₹1,125 crore) minus interim dividend already pai","The maximum permissible final dividend is (1,125 - 500) = 625 crores.",1
NUM_072,numerical_reasoning,easy,"A Small Finance Bank has a PAT of ₹40,500 crore and Net NPA of ₹5,000 crore. Wha","₹38,000 crore. Calculation: ₹40,500 - (50% × ₹5,000) = ₹40,500 - ₹2,500 = ₹38,000 crore.","The Adjusted PAT (C) is calculated by subtracting 50% of Net NPAs from the Net profit. So, C = A - 0.5 * B = 40,500 crore - 0.5 * 5,000 crore = 38,000 crore.",1
NUM_073,numerical_reasoning,hard,"In Illustration 2, with Adjusted PAT of ₹38,000 crore and Bucket B5 (50% limit),","Maximum per Table 1: ₹19,000 crore (50% × ₹38,000). 75% of PAT: ₹30,375 crore (75% × ₹40,500). The M","Maximum dividend allowed per Table 1 = 50% of Adjusted PAT = 50/100 * 38,000 crore = 19,000 crore.
75% of PAT (₹40,500 crore) = 75/100 * 40,500 crore = 30,375 crore.",1
NUM_074,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the max","₹33,000 crore. Calculation: Notified amount ₹29,000 crore + greenshoe of ₹2,000 crore per security ×","The maximum total amount the Government of India can raise if it exercises the greenshoe option on both securities is ₹2,000 crore * 2 = ₹4,000 crore (in addition to the initial ₹29,000 crore). So, th",1
NUM_075,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the tot","₹12,000 crore. It represents approximately 41.4% of the total notified amount (₹12,000 ÷ ₹29,000 × 1","The total notified amount for the 7.43% GS 2076 security is ₹12,000 crore. The total auction amount is the sum of both securities, which is ₹17,000 crore + ₹12,000 crore = ₹29,000 crore. Therefore, th",1
NUM_076,numerical_reasoning,easy,What is the total aggregate face value amount offered by all State Governments i,"₹57,408 crore","The total aggregate face value amount offered by all State Governments is ₹57,408 Crore.",1
NUM_077,numerical_reasoning,easy,How much in total is Andhra Pradesh seeking to raise across all three of its sec,"₹3,900 crore. Calculation: ₹1,500 + ₹1,500 + ₹900 = ₹3,900 crore.",The total amount Andhra Pradesh seeks to raise across all three securities is 3900 crore.,0
NUM_078,numerical_reasoning,easy,What is the total amount Karnataka is raising across all its five securities in ,"₹10,000 crore. Calculation: ₹2,000 × 5 securities = ₹10,000 crore.","The context does not provide information about the value or maturity dates of the securities, so it's impossible to calculate the total amount Karnataka is raising in the revised State Government auct",0
NUM_079,numerical_reasoning,easy,What is the total amount of Government of India dated securities to be issued du,"₹8,20,000 crore","The total amount of Government of India dated securities to be issued during the first half of FY 2026-27 (April to September 2026) is 8,20,000 crore.",1
NUM_080,numerical_reasoning,easy,"In the GoI securities issuance calendar for H1 FY2026-27, what is the combined a","₹63,000 crore. Calculation: ₹29,000 (Week 1) + ₹34,000 (Week 2) = ₹63,000 crore.","The combined amount to be auctioned in the first two auction weeks is ₹29,000 crore + ₹34,000 crore = ₹63,000 crore.",0
NUM_081,numerical_reasoning,easy,"In auction week 4 (April 20-24, 2026) of the GoI issuance calendar, what is the ","₹10,000 crore. Calculation: ₹5,000 crore (30-year regular) + ₹5,000 crore (30-year SGrB) = ₹10,000 c","The combined amount for the two 30-year instruments in Auction Week 4 (April 20-24, 2026) is ₹10,000 crore. This is calculated by adding ₹5,000 crore (for the regular 30 Year bond) and ₹5,000 crore (f",1
NUM_082,numerical_reasoning,easy,"As on March 13, 2026, what was India's total foreign exchange reserve in US doll","Total reserves: US$ 709,759 million. Weekly variation: a decrease of US$ 7,052 million.","The total foreign exchange reserve as on March 13, 2026, was US$ 709,759 million. During the week, it decreased by US$ -7,052 million.",0
NUM_083,numerical_reasoning,easy,What was the year-on-year growth rate of aggregate deposits of Scheduled Commerc,11.9%,"The year-on-year growth rate of aggregate deposits of Scheduled Commercial Banks in India as of February 28, 2026 was 11.9%.",0
NUM_084,numerical_reasoning,medium,"As of February 28, 2026, what was the year-on-year growth rate of M3 (broad mone",11.5%,"The year-on-year growth rate of M3 as of February 28, 2026 is 11.5%.",0
NUM_085,numerical_reasoning,medium,"What was the value of India's gold reserves as on March 13, 2026 in US dollar te","Gold reserves as on March 13, 2026: US$ 130,681 million. Increase over the year: US$ 56,289 million.","The value of India's gold reserves as on March 13, 2026 in US dollar terms was US$ 130,681 million. The increase over the year was US$ 56,289 million.",1
NUM_086,numerical_reasoning,hard,A company has paid-up capital and free reserves of ₹500 crore before a buy-back.,Maximum buy-back amount: ₹125 crore (25% × ₹500 crore). Maximum debt after buy-back: ₹750 crore assu,"The maximum amount the company can buy back is ₹125 crore (25% of ₹500 crore). After the buy-back, the total debt the company can carry should be less than or equal to twice the remaining capital and ",1
CON_028,contradiction_detection,easy,Do the two press releases state the same aggregate amount for the State Governme,No,"No, the aggregate amount stated in the two press releases is different. The first press release mentions an aggregate amount of ₹55,688 Crore, while the second press release mentions an aggregate amou",1
CON_029,contradiction_detection,easy,Do Bucket B1 and Bucket B10 permit the same dividend payout as a percentage of A,No,"No, Bucket B1 and Bucket B10 do not permit the same dividend payout as a percentage of Adjusted PAT under the RBI SFB Dividend Directions 2026. In Bucket B1, no dividend is allowed, while in Bucket B1",1
CON_030,contradiction_detection,easy,Do Section A and Section B of the RBI Master Direction on Unique Identifiers in ,No,"No, Section A comes into force immediately while Section B comes into effect from January 01, 2027.",1
CON_031,contradiction_detection,medium,Do the two passages prescribe the same maximum limit for all buy-back transactio,No,"No, the maximum limits are different. Passage A allows a buy-back of up to 25% or less of the aggregate of paid-up capital and free reserves, while Passage B allows a buy-back of less than 15% till Ma",1
CON_032,contradiction_detection,medium,Are the two passages contradictory regarding RBI's authority over Small Finance ,No,"Yes, the passages imply a contradiction. While Passage A states that there are no explicit restrictions for Small Finance Banks to declare dividends from the RBI, Passage B suggests that the RBI can p",0
CON_033,contradiction_detection,medium,Do both passages describe intermediaries who hold permanent certificates under S,No,"No, not all intermediaries hold permanent certificates. According to Passage A, the certificate is permanent unless surrendered, suspended, or cancelled, but Passage B suggests that some certificates ",1
CON_034,contradiction_detection,medium,"Does the GoI dated securities auction announced on March 28, 2026 use a uniform ",No,"No, the auction announced does not use a uniform price method as it is conducted using multiple price method.",1
CON_035,contradiction_detection,easy,Do both passages state the same percentage of the notified amount reserved for n,Yes,"Yes, both passages state that 5% of the notified amount is reserved for non-competitive bidding in Government Securities auctions.",1
CON_036,contradiction_detection,medium,Do both passages identify different categories of profits ineligible for dividen,Yes,"Yes, both passages identify different categories of profits ineligible for dividend payment. Passage A refers to exceptional and/or extra-ordinary profits, while Passage B refers to net unrealised gai",1
CON_037,contradiction_detection,medium,Do the two passages together suggest that a company can use buy-back as a mechan,No,"No, the passages together suggest that a company cannot use buy-back as a mechanism to achieve delisting of its shares.",1
